record_id_1,record_id_2,same_person
REC0008715,REC0008716,1
REC0012808,REC0013185,0
REC0006456,REC0010776,0
REC0003988,REC0012304,0
REC0001572,REC0006217,0
REC0000356,REC0006589,0
REC0012248,REC0012249,1
REC0003353,REC0007202,0
REC0014425,REC0014427,1
REC0001583,REC0003146,0
REC0005601,REC0014598,0
REC0008423,REC0008425,1
REC0001203,REC0004036,0
REC0002234,REC0013018,0
REC0011272,REC0011273,1
REC0000389,REC0014141,0
REC0013703,REC0013704,1
REC0009758,REC0012757,0
REC0005136,REC0014582,0
REC0003680,REC0003681,1
REC0002335,REC0002336,1
REC0011819,REC0014414,0
REC0005708,REC0014219,0
REC0008917,REC0014494,0
REC0002057,REC0002495,0
REC0004962,REC0005022,0
REC0001432,REC0010377,0
REC0005848,REC0011569,0
REC0008713,REC0009580,0
REC0000838,REC0006309,0
REC0006039,REC0006430,0
REC0003287,REC0012852,0
REC0006486,REC0008755,0
REC0000199,REC0007494,0
REC0013407,REC0013408,1
REC0002384,REC0010233,0
REC0011434,REC0011435,1
REC0010791,REC0014236,0
REC0002286,REC0011079,0
REC0004516,REC0004517,1
REC0007378,REC0012843,0
REC0008740,REC0008741,1
REC0011434,REC0011436,1
REC0007767,REC0008162,0
REC0003720,REC0007657,0
REC0014412,REC0014669,0
REC0001113,REC0001114,1
REC0000873,REC0012046,0
REC0004329,REC0006422,0
REC0004916,REC0004917,1
REC0007177,REC0007334,0
REC0003460,REC0010663,0
REC0000716,REC0008465,0
REC0007294,REC0013091,0
REC0007670,REC0010008,0
REC0001370,REC0012765,0
REC0000961,REC0003252,0
REC0003492,REC0003493,1
REC0008899,REC0008900,1
REC0007149,REC0012221,0
REC0004020,REC0004717,0
REC0008014,REC0014595,0
REC0006636,REC0006640,0
REC0013335,REC0014351,0
REC0001661,REC0003929,0
REC0005142,REC0009463,0
REC0013469,REC0013470,1
REC0007882,REC0012022,0
REC0004061,REC0005682,0
REC0008792,REC0012692,0
REC0004591,REC0011846,0
REC0011784,REC0013609,0
REC0007442,REC0011433,0
REC0005715,REC0014046,0
REC0000180,REC0010228,0
REC0009642,REC0014656,0
REC0002554,REC0005099,0
REC0006379,REC0013265,0
REC0014158,REC0014159,1
REC0000057,REC0013303,0
REC0002237,REC0012004,0
REC0001215,REC0013578,0
REC0002588,REC0007378,0
REC0014837,REC0014838,1
REC0014524,REC0014525,1
REC0008179,REC0008180,1
REC0009929,REC0014469,0
REC0002566,REC0002568,1
REC0012312,REC0012313,1
REC0004217,REC0005634,0
REC0002410,REC0002411,1
REC0005564,REC0012668,0
REC0004033,REC0013536,0
REC0003266,REC0011244,0
REC0001137,REC0001138,1
REC0009324,REC0013679,0
REC0004580,REC0011641,0
REC0002355,REC0004739,0
REC0006223,REC0010074,0
REC0001772,REC0001773,1
REC0006287,REC0006288,1
REC0001222,REC0001223,1
REC0003039,REC0005181,0
REC0000138,REC0003503,0
REC0011536,REC0013120,0
REC0007546,REC0007547,1
REC0000683,REC0009811,0
REC0007707,REC0007708,1
REC0005234,REC0010149,0
REC0001087,REC0003333,0
REC0000631,REC0010683,0
REC0011276,REC0011277,1
REC0000529,REC0012708,0
REC0002424,REC0010900,0
REC0003039,REC0011645,0
REC0003746,REC0008012,0
REC0001506,REC0001507,1
REC0010845,REC0010846,1
REC0007130,REC0007132,1
REC0000368,REC0013616,0
REC0005356,REC0013041,0
REC0009460,REC0010324,0
REC0000396,REC0011015,0
REC0000866,REC0005284,0
REC0002933,REC0003000,0
REC0011559,REC0011560,1
REC0012579,REC0012580,1
REC0006750,REC0006752,1
REC0001521,REC0004415,0
REC0011343,REC0011344,1
REC0012800,REC0012801,1
REC0004387,REC0004388,1
REC0007185,REC0007238,0
REC0001465,REC0003059,0
REC0007905,REC0007906,1
REC0004027,REC0011107,0
REC0004792,REC0014928,0
REC0013084,REC0014474,0
REC0002528,REC0011783,0
REC0000614,REC0002253,0
REC0000728,REC0000729,1
REC0001304,REC0001305,1
REC0006241,REC0009175,0
REC0010075,REC0011555,0
REC0001577,REC0001578,1
REC0003963,REC0007186,0
REC0003748,REC0011835,0
REC0008277,REC0013778,0
REC0002128,REC0009324,0
REC0008148,REC0009504,0
REC0001934,REC0001938,0
REC0000348,REC0003676,0
REC0010648,REC0013069,0
REC0005636,REC0014224,0
REC0001110,REC0001111,1
REC0006170,REC0008422,0
REC0007010,REC0011351,0
REC0011570,REC0011571,1
REC0003298,REC0013773,0
REC0002892,REC0005079,0
REC0009180,REC0013831,0
REC0001310,REC0012670,0
REC0011192,REC0012434,0
REC0013873,REC0013874,1
REC0013393,REC0013394,1
REC0009444,REC0009445,1
REC0002728,REC0002729,1
REC0006212,REC0013088,0
REC0011268,REC0011269,1
REC0012032,REC0012033,1
REC0008438,REC0010831,0
REC0001988,REC0005938,0
REC0007073,REC0013478,0
REC0003793,REC0004301,0
REC0010490,REC0010491,1
REC0001430,REC0003995,0
REC0004545,REC0009379,0
REC0003616,REC0014352,0
REC0000827,REC0012352,0
REC0011431,REC0012520,0
REC0002804,REC0012425,0
REC0000971,REC0009157,0
REC0001116,REC0007608,0
REC0010431,REC0012578,0
REC0008141,REC0013663,0
REC0006624,REC0006625,1
REC0010827,REC0010828,1
REC0005220,REC0009999,0
REC0005380,REC0005382,1
REC0011995,REC0011996,1
REC0012747,REC0012749,1
REC0003407,REC0011648,0
REC0012540,REC0012541,1
REC0009760,REC0013126,0
REC0005024,REC0011239,0
REC0002520,REC0006039,0
REC0011022,REC0014021,0
REC0011978,REC0014526,0
REC0011312,REC0012833,0
REC0013258,REC0014987,0
REC0013802,REC0013803,1
REC0000330,REC0000331,1
REC0004805,REC0010960,0
REC0007747,REC0007748,1
REC0003624,REC0010671,0
REC0012779,REC0012780,1
REC0004499,REC0008424,0
REC0000924,REC0009412,0
REC0003748,REC0014585,0
REC0011158,REC0011159,1
REC0011584,REC0011585,1
REC0000254,REC0009683,0
REC0010424,REC0012934,0
REC0001381,REC0004683,0
REC0009054,REC0010954,0
REC0008112,REC0008113,1
REC0003077,REC0003078,1
REC0013750,REC0013751,1
REC0005295,REC0013676,0
REC0004953,REC0010136,0
REC0008540,REC0010289,0
REC0000364,REC0000365,1
REC0002449,REC0007219,0
REC0005706,REC0012348,0
REC0003867,REC0008921,0
REC0004883,REC0004884,1
REC0005421,REC0005422,1
REC0008154,REC0012614,0
REC0010556,REC0010557,1
REC0003932,REC0011196,0
REC0007306,REC0014023,0
REC0003322,REC0013712,0
REC0005849,REC0005850,1
REC0008014,REC0009645,0
REC0002921,REC0005617,0
REC0003788,REC0014257,0
REC0010456,REC0012326,0
REC0004773,REC0004774,1
REC0000575,REC0003291,0
REC0002232,REC0002409,0
REC0004286,REC0004287,1
REC0012914,REC0012915,1
REC0002723,REC0002725,1
REC0005439,REC0005440,1
REC0014324,REC0014325,1
REC0002099,REC0002100,1
REC0013736,REC0013737,1
REC0005740,REC0011694,0
REC0010313,REC0011682,0
REC0005153,REC0008271,0
REC0014766,REC0014767,1
REC0000153,REC0014902,0
REC0009390,REC0012350,0
REC0005755,REC0010093,0
REC0010620,REC0011520,0
REC0003951,REC0008687,0
REC0005737,REC0005738,1
REC0014516,REC0014517,1
REC0004664,REC0004665,1
REC0001458,REC0004552,0
REC0008900,REC0014533,0
REC0004048,REC0013390,0
REC0000352,REC0009026,0
REC0001690,REC0002404,0
REC0013963,REC0013964,1
REC0003818,REC0005530,0
REC0005663,REC0005664,1
REC0003859,REC0003931,0
REC0003717,REC0006357,0
REC0004834,REC0011234,0
REC0007969,REC0012276,0
REC0008074,REC0008075,1
REC0010747,REC0013128,0
REC0003827,REC0009646,0
REC0000941,REC0003811,0
REC0008041,REC0014143,0
REC0000187,REC0012119,0
REC0010602,REC0010603,1
REC0000697,REC0010471,0
REC0005641,REC0010150,0
REC0013583,REC0014076,0
REC0005600,REC0005601,1
REC0009395,REC0010414,0
REC0002783,REC0005817,0
REC0009603,REC0009605,1
REC0009974,REC0011731,0
REC0004597,REC0012086,0
REC0004974,REC0005146,0
REC0000417,REC0003627,0
REC0004100,REC0007504,0
REC0009457,REC0011822,0
REC0010881,REC0011993,0
REC0004171,REC0004173,1
REC0002651,REC0008973,0
REC0012339,REC0012604,0
REC0000650,REC0000651,1
REC0007656,REC0010514,0
REC0011246,REC0014417,0
REC0002381,REC0010532,0
REC0000118,REC0012555,0
REC0008741,REC0012887,0
REC0001775,REC0001776,1
REC0001752,REC0003820,0
REC0011416,REC0011854,0
REC0009099,REC0013799,0
REC0007389,REC0015005,0
REC0000147,REC0002261,0
REC0007322,REC0013171,0
REC0000066,REC0000067,1
REC0005027,REC0007738,0
REC0005151,REC0005152,1
REC0012959,REC0012961,1
REC0003792,REC0014947,0
REC0004092,REC0005449,0
REC0013555,REC0013556,1
REC0009311,REC0013519,0
REC0001939,REC0011070,0
REC0000260,REC0007247,0
REC0006272,REC0006273,1
REC0004924,REC0008982,0
REC0013007,REC0013008,1
REC0004129,REC0004941,0
REC0000861,REC0000872,0
REC0010130,REC0013932,0
REC0008439,REC0012653,0
REC0012526,REC0012528,1
REC0001956,REC0001957,1
REC0000704,REC0013379,0
REC0005953,REC0005954,1
REC0001795,REC0013496,0
REC0004909,REC0011919,0
REC0006043,REC0006044,1
REC0004351,REC0004352,1
REC0004029,REC0009942,0
REC0008711,REC0013076,0
REC0007482,REC0008195,0
REC0007419,REC0007420,1
REC0014286,REC0014287,1
REC0000562,REC0006828,0
REC0002128,REC0002129,1
REC0014526,REC0014527,1
REC0007055,REC0007985,0
REC0011968,REC0012766,0
REC0001839,REC0003331,0
REC0000844,REC0001288,0
REC0004587,REC0009482,0
REC0006670,REC0014363,0
REC0009773,REC0010126,0
REC0003046,REC0003048,1
REC0002548,REC0009423,0
REC0001986,REC0014613,0
REC0014842,REC0014843,1
REC0010466,REC0011391,0
REC0000788,REC0009610,0
REC0008705,REC0012797,0
REC0005640,REC0008932,0
REC0007603,REC0007935,0
REC0004283,REC0004284,1
REC0004160,REC0008562,0
REC0003126,REC0003328,0
REC0000326,REC0010489,0
REC0005180,REC0007189,0
REC0002348,REC0014007,0
REC0005756,REC0014729,0
REC0005245,REC0005246,1
REC0005231,REC0012252,0
REC0002870,REC0007526,0
REC0003701,REC0010022,0
REC0001240,REC0002112,0
REC0001761,REC0009229,0
REC0002562,REC0012613,0
REC0003856,REC0003857,1
REC0008811,REC0008812,1
REC0000225,REC0001126,0
REC0010698,REC0012415,0
REC0001689,REC0005872,0
REC0000273,REC0000360,0
REC0014611,REC0014612,1
REC0009408,REC0009760,0
REC0003558,REC0010517,0
REC0007489,REC0008167,0
REC0007777,REC0009495,0
REC0003760,REC0012369,0
REC0005435,REC0005716,0
REC0004511,REC0008076,0
REC0005402,REC0005403,1
REC0010296,REC0010297,1
REC0012361,REC0012363,1
REC0001882,REC0010662,0
REC0005372,REC0005373,1
REC0008465,REC0009726,0
REC0006756,REC0007683,0
REC0004208,REC0012727,0
REC0004553,REC0004554,1
REC0005347,REC0013571,0
REC0001287,REC0001288,1
REC0004193,REC0004195,1
REC0004931,REC0008310,0
REC0008658,REC0008659,1
REC0007218,REC0008957,0
REC0005558,REC0005559,1
REC0002667,REC0002668,1
REC0010116,REC0013765,0
REC0007790,REC0007791,1
REC0006062,REC0006063,1
REC0009925,REC0009926,1
REC0004707,REC0009823,0
REC0006156,REC0006752,0
REC0006938,REC0008201,0
REC0000449,REC0003869,0
REC0014318,REC0014319,1
REC0014386,REC0014387,1
REC0003656,REC0012203,0
REC0008674,REC0012794,0
REC0002506,REC0002507,1
REC0004111,REC0006137,0
REC0002147,REC0002615,0
REC0012050,REC0012871,0
REC0004906,REC0008269,0
REC0003173,REC0007907,0
REC0001227,REC0004116,0
REC0004514,REC0013316,0
REC0001249,REC0001250,1
REC0002723,REC0002724,1
REC0013869,REC0013870,1
REC0001235,REC0007211,0
REC0011225,REC0014273,0
REC0010451,REC0010764,0
REC0004093,REC0014469,0
REC0012176,REC0014506,0
REC0011596,REC0012339,0
REC0001834,REC0007353,0
REC0009516,REC0009518,1
REC0000338,REC0010125,0
REC0014483,REC0014484,1
REC0013334,REC0013378,0
REC0000873,REC0012049,0
REC0002876,REC0004773,0
REC0010246,REC0010248,1
REC0000670,REC0005033,0
REC0000082,REC0000083,1
REC0005780,REC0014605,0
REC0006757,REC0006758,1
REC0010657,REC0010658,1
REC0000539,REC0007417,0
REC0001613,REC0001614,1
REC0003051,REC0008457,0
REC0008159,REC0014116,0
REC0002263,REC0002264,1
REC0000142,REC0005286,0
REC0011548,REC0012389,0
REC0004402,REC0014431,0
REC0013391,REC0013392,1
REC0002276,REC0002277,1
REC0006296,REC0012794,0
REC0006254,REC0011584,0
REC0006090,REC0006091,1
REC0006669,REC0014301,0
REC0009959,REC0011880,0
REC0000594,REC0006268,0
REC0007658,REC0007659,1
REC0005661,REC0009432,0
REC0004136,REC0004137,1
REC0001042,REC0005252,0
REC0002850,REC0005570,0
REC0009286,REC0009287,1
REC0000033,REC0004042,0
REC0000787,REC0000788,1
REC0003055,REC0013813,0
REC0001543,REC0001544,1
REC0004197,REC0008801,0
REC0006325,REC0013335,0
REC0013240,REC0013241,1
REC0000960,REC0001328,0
REC0002876,REC0002878,1
REC0008456,REC0012967,0
REC0001467,REC0009462,0
REC0005357,REC0011332,0
REC0001390,REC0001391,1
REC0011037,REC0012032,0
REC0010588,REC0010589,1
REC0008616,REC0008618,1
REC0003737,REC0006375,0
REC0011634,REC0014845,0
REC0001574,REC0013587,0
REC0005522,REC0005523,1
REC0006912,REC0006913,1
REC0008531,REC0013862,0
REC0003395,REC0007320,0
REC0006288,REC0008731,0
REC0003102,REC0014445,0
REC0005612,REC0007437,0
REC0002222,REC0002223,1
REC0003876,REC0003877,1
REC0000122,REC0000123,1
REC0003888,REC0003889,1
REC0000972,REC0000974,1
REC0001964,REC0001965,1
REC0010923,REC0010925,1
REC0003984,REC0009182,0
REC0002328,REC0013537,0
REC0001594,REC0005962,0
REC0008370,REC0014432,0
REC0002382,REC0002383,1
REC0014182,REC0014183,1
REC0000179,REC0009169,0
REC0009247,REC0009249,1
REC0008612,REC0008613,1
REC0002729,REC0002730,1
REC0003505,REC0008294,0
REC0008697,REC0008771,0
REC0007842,REC0012323,0
REC0000515,REC0000516,1
REC0013736,REC0013738,1
REC0007644,REC0007645,1
REC0000445,REC0000446,1
REC0006116,REC0012024,0
REC0014298,REC0014299,1
REC0003961,REC0003962,1
REC0003547,REC0010868,0
REC0009976,REC0012854,0
REC0008699,REC0008701,1
REC0003042,REC0014600,0
REC0000008,REC0000010,1
REC0002479,REC0009941,0
REC0009196,REC0013645,0
REC0012288,REC0012290,1
REC0008321,REC0008771,0
REC0014057,REC0014059,1
REC0006926,REC0008817,0
REC0002182,REC0012935,0
REC0000989,REC0000990,1
REC0003453,REC0003454,1
REC0006999,REC0013543,0
REC0000970,REC0012962,0
REC0009169,REC0009170,1
REC0001949,REC0002107,0
REC0002257,REC0007834,0
REC0001708,REC0009865,0
REC0007229,REC0011790,0
REC0012620,REC0013875,0
REC0000136,REC0000730,0
REC0005753,REC0007230,0
REC0002528,REC0002529,1
REC0002612,REC0013637,0
REC0006076,REC0006751,0
REC0000559,REC0000560,1
REC0004627,REC0012187,0
REC0006446,REC0007124,0
REC0009118,REC0012373,0
REC0010802,REC0014388,0
REC0007886,REC0007887,1
REC0008389,REC0008390,1
REC0014507,REC0014508,1
REC0002265,REC0002266,1
REC0002539,REC0009919,0
REC0013348,REC0013349,1
REC0010915,REC0012092,0
REC0000387,REC0005177,0
REC0006881,REC0007180,0
REC0004147,REC0004148,1
REC0004340,REC0014534,0
REC0008678,REC0008851,0
REC0004526,REC0004527,1
REC0010240,REC0013217,0
REC0009608,REC0012159,0
REC0001769,REC0011779,0
REC0005797,REC0013002,0
REC0002380,REC0002491,0
REC0003430,REC0009292,0
REC0007166,REC0007167,1
REC0003188,REC0007099,0
REC0004021,REC0011116,0
REC0005656,REC0011313,0
REC0006056,REC0007796,0
REC0003490,REC0003491,1
REC0013782,REC0013783,1
REC0008878,REC0008879,1
REC0001906,REC0005787,0
REC0004038,REC0004039,1
REC0001902,REC0007952,0
REC0010680,REC0011796,0
REC0007503,REC0007504,1
REC0008281,REC0010968,0
REC0003015,REC0013300,0
REC0014259,REC0014934,0
REC0004304,REC0004305,1
REC0013095,REC0013096,1
REC0004781,REC0007323,0
REC0003911,REC0008743,0
REC0013930,REC0013931,1
REC0014222,REC0014223,1
REC0008171,REC0008173,1
REC0008836,REC0011845,0
REC0004772,REC0004773,1
REC0012878,REC0012879,1
REC0002378,REC0007307,0
REC0000221,REC0000222,1
REC0004894,REC0011377,0
REC0014101,REC0014832,0
REC0004167,REC0013711,0
REC0006507,REC0012012,0
REC0007032,REC0011415,0
REC0000144,REC0009955,0
REC0010917,REC0010918,1
REC0004628,REC0011249,0
REC0000576,REC0003532,0
REC0001315,REC0010455,0
REC0010302,REC0012501,0
REC0002976,REC0002978,1
REC0002979,REC0010768,0
REC0000377,REC0007223,0
REC0010573,REC0010574,1
REC0003814,REC0006063,0
REC0003336,REC0011455,0
REC0011834,REC0013566,0
REC0012416,REC0012417,1
REC0008321,REC0014607,0
REC0004494,REC0004495,1
REC0009775,REC0011776,0
REC0005512,REC0005513,1
REC0005119,REC0006250,0
REC0001797,REC0012542,0
REC0001280,REC0001281,1
REC0012079,REC0012799,0
REC0010759,REC0010760,1
REC0002472,REC0002473,1
REC0006244,REC0006245,1
REC0007476,REC0009958,0
REC0000426,REC0001712,0
REC0004369,REC0004370,1
REC0004534,REC0005822,0
REC0002680,REC0013842,0
REC0009270,REC0009271,1
REC0004919,REC0004920,1
REC0012604,REC0014511,0
REC0001354,REC0001356,1
REC0010832,REC0010834,1
REC0005049,REC0009963,0
REC0000134,REC0011594,0
REC0003570,REC0008977,0
REC0012288,REC0012289,1
REC0006023,REC0014531,0
REC0002961,REC0012382,0
REC0012687,REC0012688,1
REC0002401,REC0002402,1
REC0001258,REC0008715,0
REC0005611,REC0013092,0
REC0011108,REC0011109,1
REC0008038,REC0012236,0
REC0004923,REC0009375,0
REC0011734,REC0011735,1
REC0001568,REC0001569,1
REC0003564,REC0012200,0
REC0007636,REC0007638,1
REC0009608,REC0009609,1
REC0014554,REC0014555,1
REC0010761,REC0010762,1
REC0002335,REC0002751,0
REC0006811,REC0013613,0
REC0005724,REC0005725,1
REC0003080,REC0008416,0
REC0001765,REC0002060,0
REC0007074,REC0007075,1
REC0004622,REC0013740,0
REC0009693,REC0009694,1
REC0010801,REC0010802,1
REC0001428,REC0001429,1
REC0001677,REC0010665,0
REC0001756,REC0005670,0
REC0008167,REC0009926,0
REC0013638,REC0013639,1
REC0001946,REC0005813,0
REC0005401,REC0012767,0
REC0013840,REC0013887,0
REC0000256,REC0006366,0
REC0006624,REC0010514,0
REC0004219,REC0004220,1
REC0001368,REC0002106,0
REC0004130,REC0004131,1
REC0005123,REC0006031,0
REC0006987,REC0013654,0
REC0014384,REC0014605,0
REC0002883,REC0014779,0
REC0007316,REC0007317,1
REC0005621,REC0005622,1
REC0006002,REC0006003,1
REC0008631,REC0008632,1
REC0001955,REC0010135,0
REC0003870,REC0003871,1
REC0002187,REC0004141,0
REC0007134,REC0008681,0
REC0001245,REC0008189,0
REC0005965,REC0007807,0
REC0005957,REC0011589,0
REC0011098,REC0011099,1
REC0002181,REC0012159,0
REC0008569,REC0008570,1
REC0012347,REC0012349,1
REC0003178,REC0003180,1
REC0008565,REC0010590,0
REC0003617,REC0004425,0
REC0008073,REC0008074,1
REC0005709,REC0014196,0
REC0012261,REC0014179,0
REC0004041,REC0004042,1
REC0010213,REC0010215,1
REC0003593,REC0003594,1
REC0001370,REC0013590,0
REC0006047,REC0006048,1
REC0000421,REC0005184,0
REC0006565,REC0013278,0
REC0009354,REC0013960,0
REC0001125,REC0005724,0
REC0009110,REC0010282,0
REC0008367,REC0008369,1
REC0008389,REC0013380,0
REC0003406,REC0006637,0
REC0003561,REC0003562,1
REC0006922,REC0009481,0
REC0005802,REC0009630,0
REC0002838,REC0013985,0
REC0004734,REC0012652,0
REC0002530,REC0011022,0
REC0011859,REC0011861,1
REC0007762,REC0011828,0
REC0004655,REC0012634,0
REC0011595,REC0012701,0
REC0008619,REC0014759,0
REC0000689,REC0000690,1
REC0002444,REC0009683,0
REC0009136,REC0009137,1
REC0004221,REC0007793,0
REC0005083,REC0005084,1
REC0009201,REC0009202,1
REC0007561,REC0013730,0
REC0011956,REC0012480,0
REC0003165,REC0010075,0
REC0004047,REC0007021,0
REC0002197,REC0009018,0
REC0004401,REC0014959,0
REC0000981,REC0003052,0
REC0007911,REC0007913,1
REC0006010,REC0010845,0
REC0001253,REC0001254,1
REC0011212,REC0014220,0
REC0009135,REC0009137,1
REC0005280,REC0010743,0
REC0006371,REC0014622,0
REC0001976,REC0002163,0
REC0002348,REC0002349,1
REC0014592,REC0014593,1
REC0001827,REC0013186,0
REC0001650,REC0014734,0
REC0004533,REC0006664,0
REC0003976,REC0003977,1
REC0009939,REC0013604,0
REC0001252,REC0008583,0
REC0001726,REC0007381,0
REC0010410,REC0014385,0
REC0003606,REC0009092,0
REC0005711,REC0007808,0
REC0013503,REC0013504,1
REC0000614,REC0000616,1
REC0010095,REC0014211,0
REC0012040,REC0012041,1
REC0001624,REC0002682,0
REC0014501,REC0014502,1
REC0005331,REC0006402,0
REC0001549,REC0003171,0
REC0002624,REC0002625,1
REC0002246,REC0002837,0
REC0006452,REC0006453,1
REC0000266,REC0002519,0
REC0013737,REC0013738,1
REC0010901,REC0010903,1
REC0011880,REC0014296,0
REC0014847,REC0014848,1
REC0005725,REC0011732,0
REC0006656,REC0006657,1
REC0006748,REC0006749,1
REC0007971,REC0011591,0
REC0000591,REC0013529,0
REC0000285,REC0006583,0
REC0006088,REC0012436,0
REC0001693,REC0001694,1
REC0012238,REC0013634,0
REC0008280,REC0014339,0
REC0000938,REC0014145,0
REC0009904,REC0013473,0
REC0007689,REC0012166,0
REC0004723,REC0006917,0
REC0009973,REC0010868,0
REC0002146,REC0008426,0
REC0000579,REC0003485,0
REC0007483,REC0014223,0
REC0001040,REC0009521,0
REC0000947,REC0012093,0
REC0009352,REC0011200,0
REC0009586,REC0014038,0
REC0010904,REC0010905,1
REC0001379,REC0003883,0
REC0007829,REC0007830,1
REC0002268,REC0012051,0
REC0000485,REC0001201,0
REC0001505,REC0001506,1
REC0004526,REC0014665,0
REC0005844,REC0005845,1
REC0007316,REC0008598,0
REC0007453,REC0011349,0
REC0001682,REC0003163,0
REC0001476,REC0001478,1
REC0003800,REC0005984,0
REC0013591,REC0013592,1
REC0013938,REC0014133,0
REC0005776,REC0010647,0
REC0010438,REC0010439,1
REC0003597,REC0007285,0
REC0007531,REC0014742,0
REC0008930,REC0010340,0
REC0000742,REC0009905,0
REC0004431,REC0014313,0
REC0003761,REC0010949,0
REC0001153,REC0006270,0
REC0006555,REC0010423,0
REC0006760,REC0013314,0
REC0007305,REC0007306,1
REC0000315,REC0000316,1
REC0005405,REC0005406,1
REC0008504,REC0013133,0
REC0010455,REC0013704,0
REC0010531,REC0010532,1
REC0009535,REC0009536,1
REC0006751,REC0006752,1
REC0004756,REC0006772,0
REC0000757,REC0000758,1
REC0002095,REC0002096,1
REC0003249,REC0007047,0
REC0005749,REC0012390,0
REC0005730,REC0014350,0
REC0007885,REC0007887,1
REC0009807,REC0011823,0
REC0001852,REC0004122,0
REC0005263,REC0007334,0
REC0001614,REC0012083,0
REC0003728,REC0007219,0
REC0012254,REC0012255,1
REC0004314,REC0004386,0
REC0005225,REC0014206,0
REC0005797,REC0005798,1
REC0004201,REC0007975,0
REC0000421,REC0013733,0
REC0003999,REC0013048,0
REC0007271,REC0010646,0
REC0009905,REC0012457,0
REC0008965,REC0010861,0
REC0000276,REC0004248,0
REC0004196,REC0008804,0
REC0007852,REC0009936,0
REC0012969,REC0012970,1
REC0006032,REC0006033,1
REC0000844,REC0008772,0
REC0013830,REC0013831,1
REC0003148,REC0013942,0
REC0001977,REC0007000,0
REC0004495,REC0008234,0
REC0004070,REC0009120,0
REC0013660,REC0013662,1
REC0013422,REC0013423,1
REC0006288,REC0013827,0
REC0003362,REC0006552,0
REC0005322,REC0012706,0
REC0012445,REC0014117,0
REC0002779,REC0002780,1
REC0001272,REC0004379,0
REC0009308,REC0009309,1
REC0001510,REC0001511,1
REC0010517,REC0014084,0
REC0007231,REC0007232,1
REC0012163,REC0012232,0
REC0003522,REC0012489,0
REC0003236,REC0011765,0
REC0005209,REC0008325,0
REC0011871,REC0013501,0
REC0003565,REC0004270,0
REC0000377,REC0000378,1
REC0005016,REC0010814,0
REC0002658,REC0010922,0
REC0009219,REC0009220,1
REC0011488,REC0011489,1
REC0005665,REC0005666,1
REC0005865,REC0012679,0
REC0003141,REC0009297,0
REC0005676,REC0005678,1
REC0003377,REC0003740,0
REC0003305,REC0006963,0
REC0011713,REC0011714,1
REC0011624,REC0011625,1
REC0014357,REC0014358,1
REC0012511,REC0012512,1
REC0007046,REC0014899,0
REC0002653,REC0013161,0
REC0002869,REC0009737,0
REC0009479,REC0009480,1
REC0012090,REC0012091,1
REC0006036,REC0006037,1
REC0003411,REC0007727,0
REC0005160,REC0008934,0
REC0001645,REC0002091,0
REC0005569,REC0005570,1
REC0003556,REC0003557,1
REC0006899,REC0006900,1
REC0003989,REC0010791,0
REC0011834,REC0014654,0
REC0002298,REC0010331,0
REC0007511,REC0008387,0
REC0003882,REC0007002,0
REC0003281,REC0010738,0
REC0002331,REC0003628,0
REC0009770,REC0013821,0
REC0004072,REC0013858,0
REC0005701,REC0005702,1
REC0005636,REC0013392,0
REC0011845,REC0011886,0
REC0010983,REC0011603,0
REC0009903,REC0009904,1
REC0001312,REC0014596,0
REC0002174,REC0010386,0
REC0004081,REC0004083,1
REC0003586,REC0003587,1
REC0004096,REC0014661,0
REC0007368,REC0011914,0
REC0008920,REC0014492,0
REC0006699,REC0010697,0
REC0001829,REC0013233,0
REC0011479,REC0011481,1
REC0005053,REC0008006,0
REC0002744,REC0004573,0
REC0004165,REC0006688,0
REC0013771,REC0013772,1
REC0004223,REC0011645,0
REC0000086,REC0010474,0
REC0001526,REC0005197,0
REC0012192,REC0013254,0
REC0014875,REC0014876,1
REC0014951,REC0014953,1
REC0000239,REC0009283,0
REC0005740,REC0012273,0
REC0001759,REC0004330,0
REC0003630,REC0003631,1
REC0002946,REC0008928,0
REC0000810,REC0007228,0
REC0000286,REC0000287,1
REC0000212,REC0013423,0
REC0000822,REC0014057,0
REC0006538,REC0006539,1
REC0000734,REC0013148,0
REC0001124,REC0010663,0
REC0005540,REC0012071,0
REC0006529,REC0013004,0
REC0007550,REC0009815,0
REC0009037,REC0013517,0
REC0000183,REC0000897,0
REC0008610,REC0009257,0
REC0006679,REC0012962,0
REC0003903,REC0012471,0
REC0003420,REC0003421,1
REC0009270,REC0009272,1
REC0011096,REC0012993,0
REC0007216,REC0011765,0
REC0004574,REC0014022,0
REC0002696,REC0003111,0
REC0012284,REC0012286,1
REC0009324,REC0009325,1
REC0006266,REC0012674,0
REC0004126,REC0004127,1
REC0011063,REC0014678,0
REC0011199,REC0011200,1
REC0007872,REC0007873,1
REC0004134,REC0009464,0
REC0012840,REC0012842,0
REC0005095,REC0012047,0
REC0010736,REC0012977,0
REC0005387,REC0008556,0
REC0004728,REC0005572,0
REC0002985,REC0002986,1
REC0001047,REC0012313,0
REC0013107,REC0013436,0
REC0004189,REC0004190,1
REC0012119,REC0013933,0
REC0012264,REC0012265,1
REC0012382,REC0012482,0
REC0002825,REC0004874,0
REC0000342,REC0012461,0
REC0003844,REC0006882,0
REC0000473,REC0011747,0
REC0007907,REC0008580,0
REC0008918,REC0008920,1
